Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
INDIANB,INDIAN BANK,490.65,INR,-1.9386429499350544,1452081,0.7060775002282954,683314815308,INR,6.597329604281239,74.371,INR,34.3943301064912,2.36546,Finance,Strong buy
TIINDIA,TUBE INVEST OF INDIA LTD,3497.5,INR,-1.9841381049799673,75296,0.4080913696284762,681753891508,INR,58.74202216996977,59.54,INR,12.530712530712536,0.0993274,Non-energy minerals,Buy
PRESTIGE,PRESTIGE ESTATE LTD,1512.15,INR,-0.5981922760887368,397520,0.7309961146063328,674760454394,INR,89.49645482416165,16.8962,INR,-60.48402751304437,0.114902,Finance,Buy
PATANJALI,PATANJALI FOODS LTD,1815.05,INR,-2.335279399499588,495605,1.136107829207763,671395090642,INR,66.07534201693521,27.4694,INR,13.595348567931259,0.431244,Process industries,Strong buy
ALKEM,ALKEM LABORATORIES LTD.,5354.65,INR,-1.8206987596145945,54868,0.5585683352387313,664900978577,INR,30.166464417019615,177.5034,INR,48.109450370099644,0.719295,Health technology,Neutral
ASHOKLEY,ASHOK LEYLAND LTD,210.04,INR,-2.033582089552245,3977337,0.650505129142622,653817795163,INR,23.481274455002794,8.945,INR,22.643449646945918,3.12149,Producer manufacturing,Buy
JSWINFRA,JSW INFRASTRUCTURE LTD,310.3,INR,-1.1940773762139787,1201942,0.5869816426062578,651485053765,INR,52.06375838926175,5.96,INR,,0.172522,Industrial services,Buy
COFORGE,COFORGE LTD,9399.05,INR,1.2501346547452254,448348,1.0623456943767915,638373385345,INR,75.26465406790518,124.88,INR,12.501666624625688,0.795978,Technology services,Buy
ABBOTINDIA,ABBOTT INDIA LTD,29030.2,INR,-2.4321222295602007,4986,0.36685772306877296,628457649585,INR,48.01826368610332,604.5658,INR,18.792710124281562,1.38629,Health technology,Buy
FACT,FACT LTD,939.05,INR,-2.43129513221467,222664,0.2895046252168223,623389201296,INR,,-1.0566,INR,-113.44702513522111,0.100685,Process industries,
IRCTC,INDIAN RAIL TOUR CORP LTD,786.75,INR,3.004713275726636,5350132,5.344124135646706,616200000000,INR,52.460142294176876,14.9971,INR,13.05511371774479,1.03862,Consumer services,Neutral
UNOMINDA,UNO MINDA LTD,1079.8,INR,1.2660602081965675,353515,0.9403662830613835,613608257591,INR,66.98511166253101,16.12,INR,24.696381329579037,0.187143,Producer manufacturing,Buy
PHOENIXLTD,THE PHOENIX MILLS LTD,1653.65,INR,0.9585152171922247,879015,1.0255836159571088,606521095072,INR,52.46701080973035,31.5179,INR,21.995959001672137,0.147358,Finance,Buy
POWERINDIA,HITACHI ENERGY INDIA LTD,13658.35,INR,-1.2671999074719924,25726,0.41656209165143243,606166027794,INR,290.39003284822843,47.0345,INR,141.5072347679637,0.027967,Electronic technology,Buy
IREDA,INDIAN RENEWABLE ENERGY,205.85,INR,-4.738766254801244,26818951,1.2533069765309137,600177854199,INR,38.30622650638282,5.3738,INR,18.626931567328914,0,Finance,Buy
BHARATFORG,BHARAT FORGE LTD,1218.25,INR,-0.7373910209402718,440850,0.38882134873954327,597037095805,INR,59.901659496004925,20.3375,INR,41.61716884039299,0.720692,Producer manufacturing,Buy
YESBANK,YES BANK LTD,18.13,INR,-1.946998377501349,67384647,0.8932623690758464,588437388062,INR,30.739233638521533,0.5898,INR,103.30920372285416,0,Finance,Strong sell
SUPREMEIND,SUPREME INDUSTRIES LTD,4624.2,INR,-0.9955681161282035,45892,0.24138845173072554,585339855469,INR,53.84226668001797,85.8842,INR,6.104935960871091,0.694444,Producer manufacturing,Buy
VOLTAS,VOLTAS LTD,1678.1,INR,-2.882111233288974,350021,0.26995282895904876,583151265232,INR,100.18148603632109,16.7506,INR,177.8061562956083,0.312074,Producer manufacturing,Buy
NMDC,NMDC LTD.,63.63,INR,-1.7600741083835008,11394898,0.39235108449857725,580611692502,INR,9.202666936638561,6.9143,INR,3.69687153183959,3.65939,Non-energy minerals,Neutral
PAYTM,ONE 97 COMMUNICATIONS LTD,851.55,INR,-4.817526406974797,8194273,1.356573047096134,574950993065,INR,,-11.0112,INR,41.77695760914969,0,Technology services,Neutral
COROMANDEL,COROMANDEL INTERNTL. LTD,1925,INR,-1.3806706114398446,195357,0.4761358119293156,570800747092,INR,41.51955085551843,46.3637,INR,-32.553944537465505,0.309693,Process industries,Strong buy
PREMIERENE,PREMIER ENERGIES LTD,1147.4,INR,-5.330033003300323,1325657,0.7709121127614024,565226000000,INR,,,,,0,Electronic technology,Sell
MOTILALOFS,MOTILAL OSWAL FIN LTD,893.25,INR,-0.8821571238348919,1314242,0.9486113342656017,563082181878,INR,15.911823647294588,56.1375,INR,129.58432508036222,0.45232,Technology services,Buy
IDEA,VODAFONE IDEA LTD,7.82,INR,-1.262626262626258,225318460,0.5726820096953972,556901485922,INR,,-5.0605,INR,32.554544121763,0,Communications,Sell
LINDEINDIA,LINDE INDIA LTD,6428.2,INR,-0.4329205486241773,30588,0.3134668378771404,555699228817,INR,123.03222509526661,52.2481,INR,6.635521839136771,0.0613888,Process industries,Buy
MPHASIS,MPHASIS LTD,2929,INR,1.9864551959470111,1151369,2.900748838623677,554690213502,INR,34.98566650740564,83.72,INR,-1.1803588290840417,1.88053,Technology services,Neutral
SCHAEFFLER,SCHAEFFLER INDIA LTD,3346.7,INR,-2.743308825666214,24051,0.6104593610875624,551009495609,INR,57.40864311677796,58.2961,INR,-0.9995805362004044,0.737536,Producer manufacturing,Buy
PIIND,PI INDUSTRIES LTD,3639.6,INR,-0.5533013648100332,193076,0.5049011044875101,550934032504,INR,31.104395773439396,117.0124,INR,18.67275045156789,0.413075,Process industries,Buy
FORTIS,FORTIS HEALTHCARE LTD,688,INR,-3.5401331931300386,1047770,0.5481879249127415,547118165942,INR,79.20062623750978,8.6868,INR,19.765069210831086,0.137988,Health services,Strong buy
BERGEPAINT,BERGER PAINTS (I) LTD,463.55,INR,-1.1093333333333308,356243,0.41078800662255155,538205955635,INR,47.22247690066522,9.8163,INR,10.81221425749281,0.75815,Process industries,Sell
BALKRISIND,BALKRISHNA IND. LTD,2748.15,INR,-1.1118907540346552,64828,0.3618385066542832,536232890960,INR,32.610939969716675,84.2708,INR,55.522500442922095,0.576816,Consumer durables,Neutral
PAGEIND,PAGE INDUSTRIES LTD,46970.95,INR,-1.2067591130031319,6532,0.2338670409303125,534762486918.00006,INR,84.36036755735068,556.7893,INR,21.59910703307547,1.60604,Consumer non-durables,Neutral
JSL,JINDAL STAINLESS LTD,636,INR,0.6090326662975596,466598,0.5445377413770749,529601490992,INR,21.379732282723428,29.7478,INR,-11.836950014522037,0.466636,Non-energy minerals,Strong buy
UBL,UNITED BREWERIES LTD,2015,INR,-0.4176035978156142,80645,0.30592669670864675,529140809174.00006,INR,112.81436857545965,17.8612,INR,87.90384514228606,0.499688,Consumer non-durables,Neutral
LTTS,L&T TECHNOLOGY SER. LTD.,4956,INR,1.5709059608349396,190724,1.8237086717096813,519604168097,INR,40.106822044185485,123.57,INR,5.597333789095879,1.01879,Commercial services,Sell
UCOBANK,UCO BANK,41.28,INR,-1.8311533888228209,2769146,0.6806310338606533,517095183838,INR,22.381262199089136,1.8444,INR,19.844054580896696,0.647399,Finance,
GVT&D,GE VERNOVA T&D INDIA LTD,1931,INR,-2.974575419555826,131602,0.37122884754094243,509916683029,INR,125.23428734491637,15.4191,INR,620.4513596860106,0.100427,Producer manufacturing,Strong buy
MRF,MRF LTD,117624.75,INR,-1.0605989873462391,3653,0.5480294642723195,508500150639,INR,25.615052192317762,4592.0168,INR,15.177034505704343,0.145959,Consumer durables,Sell
VMM,VISHAL MEGA MART LTD,110.49,INR,-0.40562466197945096,19036904,0.45162398000629655,502722000000,INR,,,,,0,Retail trade,Neutral
PETRONET,PETRONET LNG LTD,324.05,INR,-0.8718262465585703,1114250,0.2255547213972575,496425058710,INR,12.294833172715753,26.3566,INR,13.271590347465462,3.0216,Utilities,Neutral
JUBLFOOD,JUBILANT FOODWORKS LTD,734.35,INR,-1.508851931330472,1055093,0.33811000604282315,495312826632,INR,122.87291893248558,5.9765,INR,67.43710427522832,0.159861,Consumer services,Neutral
SUNDARMFIN,SUNDARAM FINANCE LTD,4600,INR,2.7714786805035847,839396,1.6060565880299806,485973812530,INR,32.36446325648415,142.1312,INR,3.9505710541097185,0.685863,Finance,Sell
TATACOMM,TATA COMMUNICATIONS LTD,1728.4,INR,1.2655261307710415,309239,1.0467880995338805,485640000000,INR,53.20658648533003,32.4847,INR,-29.982476597744164,0.980047,Communications,Neutral
NYKAA,FSN E COMMERCE VENTURES,169.44,INR,-0.4465334900117456,2025082,0.23938616260499587,484744121030,INR,1131.1081441922563,0.1498,INR,112.48226950354609,0,Retail trade,Buy
HUDCO,HSG & URBAN DEV CORPN LTD,218.1,INR,-3.9799242757770505,4999886,0.7113479226530923,477252953602,INR,17.707090142971964,12.3171,INR,37.696616024415604,1.74077,Finance,Strong buy
PGHH,P&G HYGIENE & HEALTH CARE,14776,INR,-0.1537292001013599,1800,0.373614512848188,475793227968,INR,70.92852232885183,208.3224,INR,-7.923272045320051,1.33038,Consumer non-durables,Buy
FEDERALBNK,FEDERAL BANK LTD,190.19,INR,-1.6801075268817203,5365567,0.4931380723958277,474838714478,INR,11.354626865671642,16.75,INR,-0.23823704586062627,0.613811,Finance,Buy
THERMAX,THERMAX LTD,3745,INR,-3.9805140696109222,61539,0.4494922860494435,474283803897,INR,56.899501350698436,65.8178,INR,48.60075364007253,0.301481,Producer manufacturing,Neutral
ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,169.8,INR,-2.1438450899031807,2437752,1.0006129891137172,466173763516,INR,11.915789473684212,14.25,INR,-33.223992502343016,0,Finance,Strong buy
CONCOR,CONTAINER CORP OF IND LTD,750.05,INR,-1.0749142706410038,941973,0.9996960497289812,460961603945,INR,35.949310058905006,20.8641,INR,7.1652002403809085,1.5531,Transportation,Buy
ITI,ITI LIMITED,444.55,INR,0.9423251589464202,31210502,0.6833765702376892,460697266087,INR,,-5.2213,INR,-27.650783561107993,0,Communications,
GLENMARK,GLENMARK PHARMACEUTICALS,1551.25,INR,-2.6391765518107047,158171,0.2907864107620258,458993183948,INR,,-31.0148,INR,-897.4849644614544,0.1537,Health technology,Buy
IDFCFIRSTB,IDFC FIRST BANK LTD,61.11,INR,-2.0202020202020172,11229234,0.49561054623494555,458600856116,INR,18.91950464396285,3.23,INR,-27.57847533632287,0,Finance,Neutral
CENTRALBK,CENTRAL BANK OF INDIA,50.38,INR,-2.4588576960309703,2898960,0.8805694164210629,457485515803,INR,12.79914638483817,3.9362,INR,56.64597262018466,0,Finance,
360ONE,360 ONE WAM LTD,1131.55,INR,-3.0003000300030003,166516,0.3217780072627883,457292922760,INR,45.79320113314447,24.71,INR,29.337869667626276,1.23116,Finance,Buy
BANKINDIA,BANK OF INDIA,96.6,INR,-2.1078232671260766,4449263,0.5754262011667567,455722056725,INR,5.515367091643019,17.5147,INR,33.43516684443092,2.7972,Finance,Neutral
UPL,UPL LTD,551.1,INR,1.0358419653497069,1305757,0.6120994836453473,455614168131,INR,,-25.6086,INR,-207.92292844921317,0.177774,Process industries,Buy
SAIL,STEEL AUTHORITY OF INDIA,107.34,INR,-0.8498060225383353,13826095,1.2993724053729103,453118622746,INR,17.54179536206305,6.1191,INR,-21.492629229051992,1.82315,Non-energy minerals,Sell
BIOCON,BIOCON LIMITED.,359.8,INR,-2.940383059077415,1126086,0.2471256120582646,445842808262,INR,30.01509931344006,11.9873,INR,188.76014742369858,0.134644,Health technology,Neutral
KAYNES,KAYNES TECHNOLOGY IND LTD,6643.4,INR,-1.3146362839614374,499941,0.9323823651513417,445767833082,INR,177.94980312324216,37.333,INR,79.23137857365755,0,Electronic technology,Buy
NAM_INDIA,NIPPON L I A M LTD,675.4,INR,-0.3320298088983989,636483,0.8765557558749741,444598698102,INR,32.73873000484731,20.63,INR,46.10481586402266,2.70829,Finance,Buy
BDL,BHARAT DYNAMICS LTD,1189.65,INR,-1.1302721795138093,335160,0.609433786262865,433423508949,INR,78.77798600120519,15.1013,INR,30.12192494937746,0.446127,Electronic technology,Strong buy
BLUESTARCO,BLUE STAR LTD,1996.9,INR,-0.8047290248869812,212465,0.24081957885335128,433189221405,INR,78.06519962939653,25.5799,INR,12.669908471858843,0.332257,Producer manufacturing,Buy
APARINDS,APAR INDUSTRIES LTD.,10665.85,INR,1.4404055390702344,53344,0.46727850390990444,432144785537,INR,49.371666578716656,216.0318,INR,5.457552505004837,0.47405,Electronic technology,Buy
IPCALAB,IPCA LABORATORIES LTD,1630,INR,-1.9224405066337762,216894,0.35725103781085527,429648102722,INR,62.54436621069394,26.0615,INR,34.32308873781703,0.236197,Health technology,Buy
FLUOROCHEM,GUJARAT FLUOROCHEM LTD,3877.35,INR,-1.7758299661806969,49193,0.33145794871103806,428942279406,INR,103.86825432968563,37.3295,INR,-55.194957954951896,0.0768285,Process industries,Neutral
APLAPOLLO,APL APOLLO TUBES LTD,1525.5,INR,-1.6314160433324707,324099,0.69528820117382,427054816713,INR,72.63109782225735,21.0034,INR,-24.068269651385176,0.357421,Non-energy minerals,Buy
AWL,ADANI WILMAR LTD,295.8,INR,-8.54846189519245,9097595,3.691741148973094,423760188035,INR,39.15443366381193,7.5547,INR,654.5645225729124,0,Process industries,Neutral
CRISIL,CRISIL LTD,5802.25,INR,2.2657172568165427,54037,0.5014988259969745,421940613121,INR,63.37475124133577,91.5546,INR,10.39985529965029,0.935916,Technology services,Strong sell
AUBANK,AU SMALL FINANCE BANK LTD,578.9,INR,1.5524953951407814,1682647,0.6418777401636586,421645146164,INR,22.710867006669282,25.49,INR,6.385642737896484,0.176507,Finance,Buy
ASTRAL,ASTRAL LTD,1573.75,INR,1.476609601186452,384823,0.7809646772604704,417176251376,INR,80.4690855541693,19.5572,INR,-4.486738067679553,0.241476,Producer manufacturing,Buy
KEI,KEI INDUSTRIES LTD.,4204.8,INR,0.04401670255416704,121893,0.7153403842519833,407436273804,INR,60.88618592528236,69.06,INR,18.152266894781864,0.0820826,Producer manufacturing,Buy
SJVN,SJVN LTD,98.49,INR,-2.175208581644827,5469682,0.37968865524993817,404768876953,INR,38.7710112978782,2.5403,INR,-1.744410922874609,1.74757,Utilities,Neutral
TATAELXSI,TATA ELXSI LTD,5997.75,INR,-6.86651293876505,1208387,5.704332629803995,403144491924,INR,45.7389613360787,131.13,INR,4.020739100152774,1.08146,Technology services,Sell
COCHINSHIP,COCHIN SHIPYARD LTD,1446.25,INR,-1.9025978430441535,288962,0.5433892239080578,392477055264,INR,43.91425144609592,32.9335,INR,101.53414028173842,0.653551,Producer manufacturing,Buy
KPITTECH,KPIT TECHNOLOGIES LTD,1376.85,INR,-3.7268817956158573,1220220,1.5363443611218832,391737767950,INR,51.70296657904619,26.63,INR,49.27130044843049,0.468876,Technology services,Buy
MAHABANK,BANK OF MAHARASHTRA,48.88,INR,-0.5088540606554041,9597245,0.5904975416837276,385423834553,INR,7.069611373859216,6.9141,INR,38.475866212697774,2.79385,Finance,
ACC,ACC LTD,1946.65,INR,-1.375519302867558,197783,0.8471009781473705,376973529858,INR,17.951401696790853,108.44,INR,69.75579211020663,0.373608,Non-energy minerals,Buy
NATIONALUM,NATIONAL ALUMINIUM CO LTD,202.92,INR,1.831685652632096,10116094,1.2126737664083944,375683022676,INR,12.01549010551746,16.8882,INR,143.76380248552996,3.91102,Non-energy minerals,Neutral
MFSL,MAX FINANCIAL SERV LTD,1079.7,INR,-0.94041011055553,127558,0.38272363925601155,375381325669,INR,107.68033988570745,10.0269,INR,-31.81206136771667,0,Finance,Strong buy
GLAXO,GLAXOSMITHKLINE PHARMA LTD,2166.05,INR,-1.9154572418321247,45769,0.6013722676841734,374023133958,INR,54.35931026002024,39.8469,INR,4.211682554627119,1.44937,Health technology,Buy
AJANTPHARM,AJANTA PHARMA LTD,2822.95,INR,-3.8242709185064054,79530,0.3733883454760056,371170058633,INR,40.58878504672897,69.55,INR,33.14572325599204,1.21153,Health technology,Buy
HONAUT,HONEYWELL AUTOMATION IND,41439.95,INR,-1.6885439970392653,3305,0.7068309166345865,370187495022,INR,69.43192253773982,596.8429,INR,19.001436767285572,0.238839,Electronic technology,Buy
ESCORTS,ESCORTS KUBOTA LTD,3416.25,INR,0.7862284635355231,162830,0.47125184320160685,367351940005,INR,32.289697542533084,105.8,INR,26.04241124612819,0,Producer manufacturing,Neutral
JKCEMENT,JK CEMENT LTD,4578,INR,-3.3932641174981044,84773,0.8998693287787708,367059755188,INR,43.41822237565393,105.4396,INR,83.48426525967018,0.31569,Non-energy minerals,Buy
CDSL,CENTRAL DEPO SER (I) LTD,1620.5,INR,-3.193046387287556,1952572,0.8728990117895808,359981605103,INR,63.55350573765991,25.4982,INR,66.44602851323829,0.551556,Finance,Neutral
TATATECH,TATA TECHNOLOGIES LTD,840.9,INR,-3.8201990163559394,1458752,2.0423543458580764,359665698214,INR,52.78653124254561,15.9302,INR,,0,Technology services,Sell
LTF,L&T FINANCE LTD,138.66,INR,-2.8311142256482076,3502347,0.5798295433615971,358177084853,INR,13.444514471323993,10.3135,INR,23.199225935924698,1.74095,Finance,Buy
SONACOMS,SONA BLW PRECISION FRGS L,566.45,INR,0.12372956252762624,713412,0.5280624106864888,355991960155,INR,58.76829862948323,9.6387,INR,21.988786655360514,0.534171,Producer manufacturing,Buy
EMBASSY.RR,EMBASSY OFFICE PARKS REIT,375,INR,0.9747428509882073,297415,0.8182761875755402,351488474597,INR,15.994267654472635,23.4459,INR,242.2509305890081,1.96057,Finance,Strong buy
GODREJIND,GODREJ INDUSTRIES LTD,1002,INR,-2.562357174113863,35939,0.2637318284888193,351181925221,INR,83.42769599680277,12.0104,INR,-54.05531540491947,0,Process industries,
SYNGENE,SYNGENE INTERNATIONAL LTD,866.65,INR,-1.191426291186871,545253,0.9916880538485925,350871348211,INR,72.31725634178905,11.984,INR,-3.129849974133471,0.143406,Commercial services,Buy
OLAELEC,OLA ELECTRIC MOBILITY LTD,74.9,INR,-1.0044937879989306,25019964,0.7351207274024776,350837000000,INR,,,,,0,Consumer durables,Buy
IRB,IRB INFRA DEV LTD.,53.55,INR,-3.5308953341740246,15569336,0.8646754480008194,346095098293,INR,52.48456336371655,1.0203,INR,22.97215861154634,0.697958,Industrial services,Buy
3MINDIA,3M INDIA LTD,29905,INR,-2.254631506007555,3663,0.7049789256914106,345966624070,INR,56.2388023100316,531.7503,INR,11.788221617002325,0.520978,Producer manufacturing,Strong buy
GUJGASLTD,GUJARAT GAS LTD,490.05,INR,-1.7542101042502003,306991,0.5322090280972834,344539263428,INR,26.542848786194796,18.4626,INR,1.3298354033687514,1.13087,Utilities,Neutral
EXIDEIND,EXIDE INDUSTRIES LTD,391.1,INR,-1.5976852434268374,2464151,1.2359119560985379,344462500000,INR,39.750378599233656,9.8389,INR,-3.9216835115472892,0.493523,Producer manufacturing,Neutral
M&MFIN,M&M FIN. SERVICES LTD,276.7,INR,-1.090259159964258,2634711,1.3703337682648284,343163996204,INR,15.704815310917882,17.6188,INR,9.911416094822203,2.26171,Finance,Neutral
METROBRAND,METRO BRANDS LTD,1252.7,INR,-1.4010232192050338,96758,0.4449136662958976,340595585262,INR,82.52305665349144,15.18,INR,21.9277108433735,0.399393,Retail trade,Buy
DALBHARAT,DALMIA BHARAT LTD,1738.7,INR,-3.528824280086551,185427,0.710120423329459,337654782925,INR,42.63201900750051,40.7839,INR,-26.255196269354343,0.499944,Producer manufacturing,Buy
KPRMILL,KPR MILL LTD.,965.6,INR,-0.2788392027264207,95891,0.43489737227489,337592600864,INR,40.79890819823132,23.6673,INR,2.5575137257281,0.506252,Consumer non-durables,Buy
TATAINVEST,TATA INVESTMENT CORP LTD,6428.65,INR,-1.9439910922652297,30302,0.5630018839809595,334194597181,INR,88.27301450425598,72.8269,INR,13.00681049023426,0.423905,Finance,
IKS,INVENTURUS KNOWLEDGE SO L,1940.35,INR,-0.7011079552723853,148205,0.28672239572662617,332878000000,INR,,,,,0,Commercial services,
AEGISLOG,AEGIS LOGISTICS LTD,837.4,INR,-5.676954268979498,4186082,0.5276690169789368,332291704285,INR,50.34115843578106,16.6345,INR,14.711987366475649,0.686596,Distribution services,Neutral
DEEPAKNTR,DEEPAK NITRITE LTD,2442.15,INR,-0.6650396583282452,111982,0.4846251752179974,332273918233,INR,39.065961752261515,62.5135,INR,6.86196245083275,0.307863,Process industries,Neutral
LAURUSLABS,LAURUS LABS LTD,585.25,INR,-4.534703531522707,1665103,0.7779225864938006,329345446316,INR,240.6257709069978,2.4322,INR,-64.30164973874244,0.130965,Health technology,Neutral
PPLPHARMA,PIRAMAL PHARMA LTD,223.15,INR,-5.903436643474594,8001503,2.119140937690447,325206029888,INR,651.3426736719206,0.3426,INR,,0.044843,Health technology,Strong buy
NLCINDIA,NLC INDIA LTD,240,INR,-2.060803917567848,1044243,0.4696627746949713,323155663088,INR,18.12675130852486,13.2401,INR,-3.9960264516503274,1.28728,Utilities,Strong buy
RADICO,RADICO KHAITAN LTD,2299.85,INR,-3.7034710882217587,89951,0.3982204899540646,322588980064,INR,107.17015070037931,21.4598,INR,21.000490547100995,0.124419,Consumer non-durables,Strong buy
AIIL,AUTHUM INVEST & INFRA LTD,1867.25,INR,0.8860793689386007,67677,0.4037166485021914,322077000000,INR,7.777159038893501,240.0941,INR,-33.64628038327469,0,Finance,
LICHSGFIN,LIC HOUSING FINANCE LTD,558.3,INR,-2.6419042636672927,696956,0.4899004890949547,320961753662,INR,6.289775819005871,88.7631,INR,17.27484241247962,1.54242,Finance,Buy
